UNU_Key,Year,Exp_kg,Exp_sup,Imp_kg,Imp_sup,Avg
0302,2018,270162777.0,45080792,357523971.0,59334358,6.011452820783191
0303,1996,12160500.0,3085438,17598300.0,4611958,3.8660866609954847
0303,1997,12103700.0,2627238,18239400.0,4569379,4.216300520091593
0303,2000,25141900.0,5897245,45661000.0,13883053,3.5794657896458384
0303,2001,32055600.0,9191289,48799800.0,14101230,3.4713033828586766
0303,2002,36871300.0,7893704,54287900.0,14702649,4.034243933080705
0303,2003,58211500.0,10741221,89288700.0,21948008,4.512195744965413
0303,2004,50234000.0,11878915,95514200.0,24698427,3.9846580432224954
0303,2005,76216800.0,24479991,167056500.0,41005127,3.7149402403153644
0303,2006,53633900.0,23821698,122401900.0,42648485,2.6483423402038775
0303,2007,75961800.0,31483354,151971800.0,54718407,2.644187280582354
0303,2008,74238400.0,47678787,237226400.0,86663914,2.3184348511795965
0303,2009,152272600.0,57338612,234961400.0,72979706,2.9714471913303853
0303,2010,152122406.0,48155522,301471723.0,91429535,3.2495894528309
0303,2011,130308298.0,47030247,274069632.0,100408792,2.7426788233474584
0303,2012,134622028.0,59802837,271999144.0,125791143,2.190917895073967
0303,2013,60840713.0,33901041,170036333.0,110261079,1.6015097863433196
0303,2014,73951639.0,41470750,195407808.0,117922081,1.6899094225887739
0303,2015,83817556.0,42584413,190357303.0,106727003,1.8362618635938728
0303,2016,72723842.0,34709391,170064008.0,94591296,1.8776996134599038
0303,2017,76214546.0,36772846,167293446.0,98908481,1.7947052655226463
0303,2018,168239592.0,58508557,279976919.0,121138362,2.4949857948858005
0304,2007,183675400.0,29573894,312972600.0,56777473,5.751478143941832
0304,2008,104261100.0,25903458,289447100.0,40589592,5.921042875909587
0304,2009,147174600.0,17466616,222817800.0,28948122,7.9714421742507735
0304,2010,180945447.0,23962022,284845454.0,30550575,8.544647047360447
0304,2011,212334600.0,21597983,268731059.0,26878790,9.923632066020566
0304,2012,473889563.0,42861299,708366309.0,65922101,10.867980519086553
0304,2013,415347913.0,40487806,712984832.0,67386691,10.45968024305133
0304,2014,391268906.0,40215529,668141218.0,65795280,9.993416086467183
0304,2015,380218611.0,40029253,695909269.0,67448472,10.01256660391723
0304,2016,383891842.0,38339727,664148621.0,63074949,10.334209054713146
0304,2017,156676765.0,15100420,194933929.0,20258122,9.94415137366241
0304,2018,161988615.0,16137163,224693976.0,22676547,9.962525896133092
0305,1996,6236900.0,6036303,14614300.0,12264649,1.1393505649323599
0305,1997,5866900.0,5245766,15759600.0,14512671,1.0945450796538208
0305,1998,7279700.0,8439713,16176200.0,15744398,0.9698888662891102
0305,1999,7378900.0,7453476,20825000.0,21317629,0.9802856025168307
0305,2000,9268900.0,9764522,25007000.0,26160795,0.9540876145922387
0305,2001,8745400.0,11425936,21646000.0,23575523,0.8682895190169073
0305,2002,15200900.0,16533837,22448800.0,25713341,0.8911766840379256
0305,2003,17547600.0,19890781,30197700.0,36220353,0.8509059895314182
0305,2004,15515700.0,19232655,37736200.0,44429961,0.8364704962799518
0305,2005,18384000.0,22485150,42300900.0,50118269,0.8358408024834202
0305,2006,14896900.0,21519397,37242100.0,47790905,0.752254693681756
0305,2007,22501200.0,27756880,62881200.0,70468766,0.8692475282880807
0305,2008,10234900.0,21686935,27417600.0,42601026,0.5856850865125431
0305,2009,15110400.0,21991365,26963100.0,43012071,0.6472504007326628
0305,2010,15433759.0,23514613,34701685.0,51700255,0.6665629460388072
0305,2011,85524445.0,31914127,70639356.0,56281019,1.7706620838294207
0305,2012,74460121.0,29709547,101309940.0,51138453,2.174080509103503
0305,2013,89385901.0,26611910,88849272.0,49930041,2.3285945899131835
0305,2014,84756686.0,26083829,81162352.0,43213732,2.3942983794191544
0305,2015,64959752.0,24026546,70825221.0,42796411,2.0320108402266603
0305,2016,59886126.0,22935391,54313319.0,36595477,1.9183231966313679
0305,2017,52460110.0,17288657,40740325.0,33474303,1.8359929168827034
0305,2018,46612878.0,14158056,29001972.0,25653201,1.8993333970841464
0306,2007,111762700.0,278245068,78708900.0,339302648,0.30843219894606494
0306,2008,73465400.0,247124217,77312100.0,318885771,0.2663866419261845
0306,2009,63923500.0,208532658,99939300.0,347315903,0.2947975608773772
0306,2010,75581947.0,230802249,93898757.0,319814736,0.30780144568188356
0306,2011,72523453.0,223697877,92872107.0,349707038,0.28844461509368124
0306,2012,50410557.0,199744217,83645114.0,331383990,0.252397950689145
0306,2013,67464318.0,212448643,97720311.0,392481241,0.27306409117655694
0306,2014,66293163.0,212702888,114584899.0,409915976,0.29051169577155633
0306,2015,52928770.0,173390450,116219520.0,373755886,0.30914634508308214
0306,2016,54884477.0,163040772,129033316.0,340412718,0.3653123806928024
0306,2017,61480445.0,194614697,106233189.0,347603346,0.3093103155919878
0306,2018,56640093.0,176864037,125501497.0,355871530,0.34189868535659457
0307,1993,2434500.0,167621,7154900.0,979423,8.360097781776462
0307,1994,3346600.0,285616,8247600.0,817853,10.507046414534527
0307,1995,4052500.0,306363,8141800.0,816188,10.863025377020731
0307,1996,8041800.0,1218193,13687600.0,6169673,2.941228224767477
0307,1997,6318100.0,805678,9204600.0,2132652,5.282830723574275
0307,1998,7468900.0,1336639,11663700.0,2138759,5.505153654344049
0307,1999,8424600.0,1320987,13509000.0,3301446,4.745033621904309
0307,2000,7503600.0,1215695,11698400.0,4282393,3.4924868426987707
0307,2001,8254900.0,1346966,14592100.0,9784252,2.0525157264910274
0307,2002,7539100.0,1765652,13856700.0,25501224,0.7846810173633386
0307,2003,7039600.0,2065415,11197800.0,5838715,2.3073254108927865
0307,2004,8086700.0,2159412,12211600.0,5850199,2.534242923907291
0307,2005,6601100.0,1787163,14473200.0,3853387,3.7362136671069313
0307,2006,6135300.0,2281779,11664400.0,3585715,3.0336119644945527
0307,2007,27780800.0,3068685,34393200.0,5502068,7.254205085597497
0307,2008,21015500.0,3361199,31952300.0,6150486,5.568708383425229
0307,2009,25995500.0,2332389,25189100.0,4815759,7.160540044778032
0307,2010,37527635.0,2223135,41203494.0,5269673,10.507559916122233
0307,2011,50404796.0,2590927,39721421.0,6113283,10.354324746300929
0307,2012,75876254.0,3019695,91888969.0,6417622,17.776792175148934
0307,2013,26048174.0,3450959,31813181.0,6225695,5.979479580441752
0307,2014,32643563.0,3765832,38171688.0,7371613,6.358303093752651
0307,2015,34642475.0,3967018,31367318.0,7789740,5.614625477533858
0307,2016,32287338.0,3255451,34597242.0,8679877,5.6039163733078805
0307,2017,18506660.0,2471664,28550652.0,8770437,4.1858111753310165
0307,2018,31908629.0,3500590,32558333.0,7487713,5.866871526931866
0308,2007,30096200.0,8090521,47867800.0,9562720,4.416412827536881
0308,2008,12847200.0,2172460,12235400.0,4746780,3.625051306212821
0308,2009,10696100.0,1207310,7380600.0,3379971,3.9406131867657552
0308,2010,10992558.0,1018410,9325271.0,2888300,5.200751783469979
0308,2011,9659718.0,1126769,13434690.0,2406862,6.535602613855267
0308,2012,5861533.0,763002,7102038.0,1494287,5.742982400569887
0308,2013,4823798.0,1519216,5247736.0,1378501,3.4756789569167728
0308,2014,10780522.0,1117500,6975818.0,1392137,7.075262278967038
0308,2015,9578037.0,1137257,4838050.0,1091288,6.468833700912478
0308,2016,10493466.0,1415193,4410300.0,1018622,6.12362320061303
0309,2007,77122500.0,20318549,179131600.0,37123354,4.461100461800508
0309,2008,58812000.0,18030627,144701600.0,32731476,4.009164080534646
0309,2009,72420000.0,14731262,120863400.0,28763241,4.443858112368821
0309,2010,73417716.0,15852827,141763604.0,29390793,4.756058865316259
0309,2011,114018747.0,24161474,239666906.0,44649497,5.139960210705354
0309,2012,88830464.0,18832693,199258236.0,41846287,4.747751198190873
0309,2013,110172698.0,18587755,202755353.0,40449830,5.3004886802195585
0309,2014,152616432.0,28475695,251579158.0,48691908,5.23789225382574
0309,2015,158016475.0,28394812,255946147.0,48830496,5.360452845328892
0309,2016,169071028.0,31137556,281109704.0,55799643,5.178229080051222
0402,1993,3243500.0,6307548,12424100.0,26201259,0.4819493991274426
0402,1994,4089400.0,8088117,14329400.0,32598384,0.452700516075344
0402,1995,3402300.0,6841196,12450500.0,29395143,0.43748348860518166
0402,1996,17212000.0,15072955,64062300.0,52951040,1.1947886918432238
0402,1997,18853200.0,12623541,66809500.0,53312184,1.299184925925968
0402,1998,19356400.0,11978869,70360400.0,55308199,1.33334387523023
0402,1999,20040000.0,11520445,76208300.0,53490605,1.4804913933862012
0402,2000,20416200.0,12203299,74118900.0,57564266,1.3550007084237496
0402,2001,16784800.0,10439433,64818900.0,55471170,1.2380966989484226
0402,2002,15342000.0,12964092,80158500.0,84992542,0.9749263128008258
0402,2003,18253800.0,19127931,84498900.0,103440002,0.8383326493724913
0402,2004,21591400.0,25394519,82124700.0,127610101,0.6778625377455922
0402,2005,21769200.0,27593884,78324300.0,114155598,0.7061295645510719
0402,2006,12402600.0,22151206,58153300.0,88944279,0.6350924162219553
0402,2007,33847300.0,46805747,178417100.0,148966732,1.0842402419596475
0402,2008,22716600.0,41844300,147622600.0,122483916,1.0365791350159854
0402,2009,35624600.0,37394210,122303700.0,106142812,1.1002617847261733
0402,2010,40336939.0,36424855,131936737.0,98486697,1.2769379155908014
0402,2011,35188324.0,33015882,121608174.0,92120642,1.253003463641039
0402,2012,32093957.0,30105569,113405576.0,80970417,1.3099098935750162
0402,2013,32772498.0,22565056,100710050.0,66270545,1.5025794444729428
0402,2014,44105708.0,24662351,105981881.0,67275433,1.6324908266224907
0402,2015,38547329.0,23159828,99499184.0,67578420,1.5213707123813984
0402,2016,32786885.0,20271311,93972668.0,63292716,1.5169153229056327
0402,2017,29874128.0,18877897,89201121.0,56799195,1.573464913265959
0402,2018,27762655.0,20000785,79638565.0,49230692,1.55133509573976
0403,1993,478800.0,976888,3351700.0,2366373,1.1457376495583205
0403,1994,666800.0,103219,5072500.0,632575,7.800145149321685
0403,1995,1106300.0,129378,6699300.0,820521,8.217294680802906
0403,1996,26028000.0,14426150,47650300.0,23985495,1.9181240480588635
0403,1997,26765800.0,13836523,48616800.0,23671198,2.009788864538051
0403,1998,36172900.0,18470718,65292000.0,30046088,2.0913351138572476
0403,1999,42929500.0,21774794,72280300.0,33566796,2.0817941804707814
0403,2000,44300300.0,22481391,77227300.0,33880695,2.1561941479596762
0403,2001,40168000.0,20740689,74517100.0,30249172,2.2491745957103118
0403,2002,45401000.0,22378263,78882500.0,33405663,2.2279446591837226
0403,2003,47499500.0,24039444,70010300.0,31155257,2.12900510141363
0403,2004,47121000.0,22725304,79175000.0,35113426,2.183588747539927
0403,2005,50534600.0,24742498,84525400.0,36007209,2.2232205992367997
0403,2006,41944900.0,34142513,84402700.0,49886189,1.5036243211277975
0403,2007,52258700.0,43865222,113102300.0,100768412,1.143309446266143
0403,2008,44706000.0,41585264,118605300.0,112794371,1.0578552022097993
0403,2009,45991500.0,31228723,83169500.0,64667355,1.3468851145299185
0403,2010,60576829.0,30877577,96245427.0,49297389,1.9560002806861183
0403,2011,78064112.0,36782597,119949839.0,59783056,2.0505629574109543
0403,2012,67347273.0,34139389,114087017.0,55200139,2.030840033092631
0403,2013,69071332.0,32238489,107750588.0,49477182,2.1638679317703944
0403,2014,88233976.0,36542411,133554393.0,60522794,2.2849420551885715
0403,2015,83109940.0,34255803,138551903.0,63905975,2.258127832607107
0403,2016,86168983.0,34869572,141853304.0,59012096,2.4288265415139407
0403,2017,81484891.0,32702406,124472440.0,52321415,2.4223485674679335
0403,2018,98921474.0,35401404,120224616.0,50412442,2.553738122866559
0404,1993,2772900.0,519950,3462600.0,515758,6.020519296944698
0404,1994,2715800.0,552665,3700200.0,672705,5.235969543892865
0404,1995,2946200.0,763072,4479500.0,1343475,3.52505783160784
0404,1996,8661600.0,5376168,22582500.0,16303728,1.4411554372770055
0404,1997,5647400.0,3360216,8344000.0,4761716,1.722668941330708
0404,1998,3571100.0,1159497,6326300.0,2077612,3.057481227848676
0404,1999,6881500.0,1427217,14395500.0,3820947,4.054179709323108
0404,2000,10488400.0,2619365,28925400.0,7387736,3.9385832120611153
0404,2001,23858900.0,6220637,56074500.0,13950492,3.962762818085195
0404,2002,46781300.0,13079901,119332700.0,28835502,3.9630777258660737
0404,2003,75844300.0,17920594,186307400.0,48015880,3.9758222436947417
0404,2004,95385000.0,26420561,258224000.0,73029581,3.5556409763597925
0404,2005,102644200.0,29504388,243282700.0,69029817,3.510729091486555
0404,2006,95479300.0,33973022,188201100.0,69330920,2.7460752659370926
0404,2007,105450900.0,63331973,269613500.0,179597963,1.543920054381441
0404,2008,83471600.0,74637902,252328400.0,228554973,1.1075458155142992
0404,2009,129899100.0,69876916,229846500.0,145954987,1.6667860265310268
0404,2010,155419119.0,66045096,232870655.0,189180619,1.5213583552895522
0404,2011,151803910.0,59774096,241637699.0,171128023,1.703932431213418
0404,2012,129911825.0,49453916,227178865.0,121080725,2.09394811462382
0404,2013,141616416.0,44233186,197790013.0,91748075,2.4959794202820342
0404,2014,103042861.0,43864262,185459531.0,86779368,2.208315797716276
0404,2015,85494148.0,51457992,161011215.0,86978340,1.7806406702541064
0404,2016,88451598.0,54182997,168950192.0,91450017,1.7674686730029496
0404,2017,82696716.0,56188184,140193789.0,92950390,1.4945194862866262
0404,2018,144494139.0,62533185,189428442.0,94590004,2.1252278745437123
0405,2006,65408500.0,60065121,162248100.0,102764653,1.3981263647765059
0405,2007,69163000.0,53368042,187280800.0,121059045,1.4702062873984705
0405,2008,62628100.0,41612488,191127300.0,117439336,1.5954259034464138
0405,2009,67827800.0,29874989,154174700.0,103318623,1.6667653700989804
0405,2010,85496807.0,38989630,193839446.0,125560897,1.6975713058640036
0405,2011,90224381.0,42015576,206524011.0,121869225,1.8107133192906644
0405,2012,86781162.0,40465105,193425366.0,111385259,1.845280581612567
0405,2013,96770692.0,37214479,220150513.0,114903233,2.0833945030674665
0405,2014,144648288.0,47512340,301017151.0,140834381,2.366196961825526
0405,2015,145162972.0,49639249,271089102.0,143795408,2.1519001840502656
0405,2016,157545041.0,52599840,261521092.0,142611415,2.1467314115674325
0405,2017,111684525.0,55907103,215697796.0,148149784,1.6043679084450602
0405,2018,125255750.0,71281931,246769653.0,178847572,1.4873311566129006
0406,1995,594300.0,1185324,578900.0,2354899,0.331391553582924
0406,1996,287600.0,378045,309300.0,906884,0.4645392858282442
0406,1997,272600.0,342601,337300.0,985197,0.45933191645114696
0406,1998,287500.0,294334,347300.0,847074,0.556155204799686
0406,1999,245900.0,357005,402000.0,924498,0.5055782155796748
0406,2000,279300.0,282946,386200.0,828875,0.59856757517622
0406,2001,349800.0,702035,313700.0,796564,0.4427468588995455
0406,2002,515600.0,2621674,274500.0,1021528,0.2168696657500737
0406,2003,342600.0,343530,245700.0,552584,0.6565012933622285
0406,2004,580100.0,324460,269300.0,498341,1.03232737928126
0406,2005,361800.0,336678,342300.0,56362125,0.012418251581078352
0406,2006,572600.0,412674,454700.0,786575,0.8566194343293178
0406,2007,22147500.0,37228912,52629200.0,90658896,0.584705463088397
0406,2008,15386000.0,31995792,41143400.0,67806120,0.5664160021302999
0406,2009,17255600.0,24212293,33814100.0,59938953,0.6068799028834344
0406,2010,18546319.0,31782027,31525346.0,55525757,0.5735074549595716
0406,2011,14398352.0,20555761,32316005.0,48685385,0.6746618116343712
0406,2012,27740166.0,33662554,54453192.0,54733414,0.9298315280624564
0406,2013,19140890.0,24731772,28544078.0,43500835,0.6988589487721024
0406,2014,13560873.0,17830074,22592773.0,32572786,0.7172935424696139
0406,2015,13250878.0,17831349,22223638.0,31518928,0.7188311425283388
0406,2016,11476662.0,14738481,19969103.0,28935770,0.7200069670341914
0406,2017,9800908.0,12398748,20034004.0,27279902,0.7519134849597957
0406,2018,8415831.0,10403494,16717010.0,22960458,0.7532932849202036
0407,2007,23926700.0,1924252,6687500.0,2079586,7.646213458186869
0407,2008,268000.0,242063,406900.0,206521,1.5045119754605603
0407,2009,2138500.0,150969,87800.0,103640,8.743995695360336
0407,2010,2028736.0,109501,599290.0,285457,6.653937887066473
0407,2011,1433336.0,73028,1561798.0,207151,10.690073131819302
0407,2012,505695.0,169681,610572.0,1087447,0.8879501530472633
0407,2013,143507.0,46571,271621.0,284153,1.255209782174865
0407,2014,353379.0,48109,984440.0,550789,2.2338010813193567
0407,2015,312760.0,54379,296789.0,504515,1.0906343600038648
0407,2016,92667.0,37729,232855.0,482905,0.6252415324392951
0407,2017,274255.0,39082,262612.0,382646,1.2730172054025344
0407,2018,260466.0,46752,381444.0,441153,1.3156454637685615
0408,2011,767284785.0,57964218,696851379.0,57164200,12.717417553674714
0408,2012,623512029.0,51527684,552622336.0,51556001,11.409510292535623
0408,2013,500215627.0,42584756,431971537.0,41869950,11.0377172350822
0408,2014,552442412.0,47027525,495557201.0,46843325,11.164271048999769
0408,2015,499966946.0,45713058,434746335.0,44572577,10.352846064603744
0408,2016,511398135.0,46529698,451738207.0,46494628,10.353596563548335
0408,2017,471412347.0,41133892,428853300.0,43519393,10.634739655997992
0408,2018,435881605.0,35487614,414797183.0,38026492,11.571640250920007
0502,1995,11009600.0,80465451,20260700.0,150097728,0.1356257323290984
0502,1996,11949700.0,80912361,21978600.0,176265172,0.13192559864861914
0502,1997,7940200.0,85085245,20230000.0,216899991,0.09328336832996696
0502,1998,8219200.0,101726973,21176000.0,283817757,0.07624329348244495
0502,1999,13218500.0,141567573,20192000.0,260675578,0.08306045713131359
0502,2000,21724500.0,216764920,26744900.0,368351292,0.08283721935224725
0502,2001,19322100.0,199233434,27692300.0,315321504,0.09136905804992974
0502,2002,24091400.0,187849096,24237300.0,287455735,0.10167937889105949
0502,2003,17845400.0,211892971,24650500.0,339265774,0.07710283178034306
0502,2004,20332300.0,254929739,33747300.0,411208912,0.08118369939773995
0502,2005,18271500.0,258164728,41098300.0,457102671,0.08300364322909676
0502,2006,15326800.0,281817941,34989600.0,502639063,0.06414169258918363
0502,2007,19036300.0,368050793,56066800.0,789028370,0.06490748636876109
0502,2008,17416900.0,374432301,84233600.0,1016009954,0.07310659585787689
0502,2009,19944700.0,386112495,76573700.0,951763360,0.07214301658803761
0502,2010,31468571.0,366083712,82842550.0,897186983,0.09048822350778904
0502,2011,29338749.0,322471106,58795611.0,660618856,0.08965035083940771
0502,2012,23678978.0,274616803,49721491.0,575709621,0.08632034349199526
0502,2013,19260469.0,241271681,48802293.0,571832106,0.08370734841996252
0502,2014,17994616.0,196735330,39615803.0,444821007,0.08979791123160552
0502,2015,14642310.0,158701305,30961233.0,338873391,0.09165165223755671
0502,2016,11589760.0,133200783,22656184.0,252272839,0.08884121259015747
0502,2017,12891137.0,147088273,16136589.0,180338055,0.08865422086644174
0502,2018,11092791.0,127743974,13223489.0,143539794,0.08963411330972076
0503,1995,39665400.0,233459758,43258500.0,243650785,0.17380437556166098
0503,1996,39861400.0,232890608,47304900.0,268835369,0.17373288208276289
0503,1997,33608700.0,260446779,43986200.0,414461922,0.1149709581237122
0503,1998,36930000.0,287577557,38858600.0,343120814,0.12016615784155878
0503,1999,48265900.0,316135166,41488400.0,326837040,0.1395928146853676
0503,2000,55513600.0,321914907,46119100.0,391095017,0.14254037227117192
0503,2001,53621500.0,302422141,57262900.0,405297763,0.15667836862194567
0503,2002,55720700.0,317269169,41957100.0,301196065,0.1579357975682106
0503,2003,49040700.0,380305965,40816800.0,396629216,0.11565636644789805
0503,2004,49776600.0,473054679,45694100.0,434703049,0.10517200466069732
0503,2005,50196200.0,524146265,47057400.0,493492689,0.09556788251641554
0503,2006,46313900.0,550287318,40342900.0,547535399,0.07893514923502899
0503,2007,47754500.0,606777592,39936100.0,563421425,0.0749364840732899
0503,2008,42953800.0,578176344,42088400.0,521300427,0.07734788241378862
0503,2009,39088800.0,434280675,43598600.0,435853103,0.0950283761998721
0503,2010,58877028.0,445222003,67098942.0,461757031,0.13889623164100615
0503,2011,71061490.0,515840975,79532447.0,548581511,0.14147947735106378
0503,2012,64677906.0,459019406,63810717.0,458265493,0.1400749354318107
0503,2013,65106858.0,488797579,66017231.0,486535145,0.13444036662918327
0503,2014,59219742.0,463831409,64117185.0,468099523,0.13234556635576938
0503,2015,51283598.0,404725818,55290514.0,407815100,0.13116153247066384
0503,2016,45999297.0,369007961,44936615.0,323598144,0.13129527929875814
0503,2017,49741468.0,380508020,39777280.0,293584814,0.13279884236241563
0503,2018,42498429.0,335877212,35698026.0,274506208,0.12811038510842906
0504,1996,34642900.0,276603641,2918900.0,139379959,0.09029634822142027
0504,1997,3448900.0,63167557,2669300.0,186289793,0.024526036214206556
0504,1998,1910900.0,56355214,2831500.0,158029325,0.02212099819381098
0504,1999,2843600.0,59324623,4277000.0,190036232,0.02855540417520625
0504,2000,2925700.0,62518357,4365400.0,191492900,0.028703845987424093
0504,2001,2987500.0,68535113,5061800.0,258870247,0.024585119803780853
0504,2002,2924700.0,86588298,5509000.0,258621592,0.02443064420894778
0504,2003,3455800.0,93332522,7130500.0,293214288,0.0273868512845831
0504,2004,2644300.0,79399942,5422200.0,249900587,0.024495861043697262
0504,2005,3429400.0,76880733,6101000.0,203285069,0.03401699969077596
0504,2006,3261500.0,74887216,4687400.0,182825466,0.03084403894411374
0504,2007,4031900.0,167312414,6618500.0,320425553,0.021836315236045588
0504,2008,3204800.0,101733382,8603300.0,418960828,0.02267760957050012
0504,2009,4347700.0,159479277,10484500.0,405180461,0.026267500588115243
0504,2010,5866833.0,179810301,14607401.0,419925295,0.034138767377749575
0504,2011,9782778.0,216985269,19665187.0,396063447,0.04803527718342045
0504,2012,8397003.0,180817057,17904988.0,310311427,0.053554195809990934
0504,2013,10204730.0,121780697,14505756.0,234042777,0.06944591294727227
0504,2014,12625054.0,152190529,13233958.0,195476101,0.07437875760466284
0504,2015,12427562.0,138269024,11826672.0,189011770,0.07410833279755487
0504,2016,10681730.0,110701598,11043940.0,165747912,0.07858820223627816
0504,2017,6571093.0,66544088,5658485.0,52622274,0.10262609174894506
0504,2018,5467965.0,53803769,5541520.0,43789720,0.11280962606019752
0601,2002,147702000.0,37605695,267815100.0,75184656,3.6839773643403237
0601,2003,146409800.0,37500614,310532500.0,82293687,3.8143909700679335
0601,2004,177703600.0,45128977,367098100.0,97545798,3.8184864843838024
0601,2005,193458400.0,50681025,357979400.0,96908809,3.7362857932342415
0601,2006,134860000.0,51004585,293317300.0,97917420,2.875178184714878
0601,2007,138306900.0,52188878,318631700.0,104313466,2.9196917331794086
0601,2008,132676000.0,50265000,287125700.0,92125069,2.9482512576070175
0601,2009,109816000.0,37784307,221811100.0,70602836,3.059653486760879
0601,2010,130643292.0,41821182,289057747.0,84588693,3.3201602248242077
0601,2011,153389997.0,45097801,290740956.0,88179540,3.33238155614164
0601,2012,183133304.0,62862466,323783231.0,104419335,3.0303149055646523
0601,2013,193771790.0,60803996,340941868.0,108563879,3.157113815119898
0601,2014,234444910.0,63391530,375987336.0,117144881,3.381214031113092
0601,2015,236342629.0,64782449,382187568.0,120916377,3.330824487818787
0601,2016,266707100.0,76718989,402114853.0,126195945,3.2960706233677213
0601,2017,294895984.0,84652944,451127101.0,139378311,3.3299955624495343
0601,2018,313798187.0,89088396,496347777.0,153107114,3.3450081878066196
0703,2007,719800.0,264811,2278800.0,3300402,0.8410717676615674
0703,2008,991100.0,2884205,2522600.0,1845756,0.7428602476849175
0703,2009,418200.0,615176,1427500.0,1116105,1.0660892137093863
0703,2010,894009.0,254905,1428079.0,632954,2.6153792437763204
0703,2011,591142.0,356436,929914.0,389206,2.0399280083471694
0703,2012,349359.0,169378,1577770.0,675165,2.281860130271638
0703,2013,564109.0,125506,1143823.0,600155,2.3536224214888217
0703,2014,404008.0,400736,827283.0,767687,1.0538058562695187
0703,2015,478036.0,118446,803529.0,787938,1.4139316228000494
0703,2016,343764.0,848726,682337.0,588231,0.714079126932817
0703,2017,367702.0,8327574,415960.0,338789,0.09042570683918963
0703,2018,723084.0,129212,894016.0,181860,5.198474951136714
0801,1993,123900.0,1751014,79100.0,6548999,0.02445779301791455
0801,1994,84300.0,1434987,70800.0,2043750,0.04458514685071047
0801,1995,94200.0,1519357,96100.0,3598467,0.03718377185303754
0801,1996,88600.0,2128653,101400.0,2217471,0.04371711437593589
0801,1997,93000.0,2269418,96200.0,2108901,0.0432129317210555
0801,1998,65300.0,2446966,93800.0,3913497,0.02501390228981758
0801,1999,83100.0,2883019,135800.0,2641836,0.03962094932808191
0801,2000,83500.0,3187198,205900.0,3276822,0.0447709010801328
0801,2001,143700.0,2757763,283800.0,6253896,0.0474385459991329
0801,2002,151300.0,2640841,301900.0,4237915,0.06588400577081088
0801,2003,233700.0,10273944,210000.0,5771940,0.027651951117183698
0801,2004,157800.0,3243624,224200.0,3977202,0.05290253497314573
0801,2005,154000.0,3403663,217000.0,3047343,0.057510410004269104
0801,2006,130100.0,2843144,172500.0,4500857,0.041203698093178365
0801,2007,50800.0,522108,161000.0,3621488,0.05111502183127892
0801,2008,168700.0,5392607,730700.0,5048334,0.08614166098630383
0801,2009,251800.0,5851564,218000.0,6233665,0.03887390135511706
0801,2010,294204.0,6255198,292574.0,7079658,0.04400332482030552
0801,2011,793938.0,6297747,361157.0,8041910,0.08055248462358619
0801,2012,520769.0,5567392,375452.0,8825324,0.062269067214276996
0801,2013,248163.0,6803080,401638.0,9085341,0.040897770772816255
0801,2014,309692.0,9966658,502941.0,11062177,0.03864374797747949
0801,2015,407091.0,11215374,561574.0,11149634,0.043311632171113015
0801,2016,431036.0,8266594,613340.0,10995913,0.05421807244508724
0801,2017,4112692.0,9862442,760493.0,12351360,0.21937644893026417
0801,2018,969421.0,12051616,1291568.0,15263068,0.08277558693338719
0901,1993,1223700.0,523988,892100.0,10860380,0.18585133579659407
0901,1994,3598800.0,4190276,4869600.0,8865102,0.6486522259255917
0901,1995,5121900.0,9617035,6712000.0,12057999,0.5459691551118213
0901,1996,6519200.0,13539590,6641200.0,12187185,0.5115448788276028
0901,1997,6845100.0,9812655,7056700.0,11694937,0.6463671060897938
0901,1998,8098000.0,12119617,8367900.0,17207115,0.5614638548884342
0901,1999,7721300.0,75394276,9763400.0,26964277,0.1708181630898983
0901,2000,18394500.0,142356785,10285000.0,32503738,0.16401357783883558
0901,2001,9198100.0,39120513,11102100.0,30095822,0.29328625966688354
0901,2002,8484200.0,20778555,13098700.0,36992360,0.3735945674393421
